Candidate identification,Candidate name,Incumbent challenger status,Party code,Party affiliation,Total receipts,Transfers from authorized committees,Total disbursements,Transfers to authorized committees,Beginning cash,Ending cash,Contributions from candidate,Loans from candidate,Other loans,Candidate loan repayments,Other loan repayments,Debts owed by,Total individual contributions,Candidate state,Candidate district,Special election status,Primary election status,Runoff election status,General election status,General election percentage,Contributions from other political committees,Contributions from party committees,Coverage end date,Refunds to individuals,Refunds to committees
H6AL02118,"GAINES, ROBERT E (BOB)",,1,DEM,171212,100,171208,0,0,4,20,10000,0,10131,0,0,90578,AL,2,,W,,L,35,45500,14500,11/25/1996,3500,0
H2AL02067,"EVERETT, TERRY",I,2,REP,818229,0,983814,0,174042,8456,0,0,326500,654655,0,675873,297802,AL,2,,W,,W,63,176006,10130,12/31/1996,850,0
H6AL02050,"DICKINSON, WILLIAM LOUIS",C,2,REP,7092,0,35417,1000,251783,223460,0,0,0,0,0,0,0,AL,2,,,,,,0,0,12/31/1996,0,0
H0AL03036,"BROWDER, JOHN GLEN",I,1,DEM,71161,0,236114,200885,165794,0,0,0,0,0,0,0,38105,AL,3,,,,,,23000,0,12/31/1996,0,1000
H0AL03077,"ADAMS, CHARLES H",C,1,DEM,6354,0,6354,0,0,0,6354,0,0,4285,0,24815,0,AL,3,,,,,,0,0,12/31/1995,0,0
H0AL03101,"DIAL, GERALD OSCAR",O,1,DEM,161542,0,131948,0,0,5441,5344,0,0,0,0,0,97198,AL,3,,R,L,,0,59000,0,6/30/1996,0,0
H4AL03020,"FITE, LEAMON M JR",O,1,DEM,9456,0,9456,0,0,923,0,9456,0,923,0,8533,0,AL,3,,L,,,0,0,0,6/10/1996,0,0
H6AL03074,"LITTLE, T D (TED)",O,1,DEM,804886,0,799043,0,0,5843,25,134970,0,30970,0,104000,354498,AL,3,,R,W,L,47,304085,5150,12/31/1996,500,0
H6AL03082,"WILLIS, GERALD",O,1,DEM,179135,0,178278,0,0,855,0,150000,0,0,0,150000,27635,AL,3,,L,,,0,1500,0,6/30/1996,0,0
H0AL03168,"SLEDGE, ROLAND DONALD",O,2,REP,33675,0,33674,0,0,0,0,28000,0,1588,0,0,5675,AL,3,,L,,,0,0,0,7/12/1996,0,0
H4AL03038,"HAND, BENNY C",O,2,REP,22413,0,24945,0,2780,1246,600,3545,0,0,0,23945,15267,AL,3,,L,,,0,1500,1000,5/15/1996,0,0
H6AL03041,"SEXTON, WILLIAM JACK",O,2,REP,45435,0,46317,0,0,217,0,13739,0,1516,0,12223,31653,AL,3,,L,,,0,1250,0,12/31/1996,0,0
H6AL03058,"RILEY, ROBERT R",O,2,REP,1028009,0,1115317,0,0,-34,7358,229682,0,57000,0,204511,435933,AL,3,,R,W,W,51,338722,16250,12/31/1996,0,0
H6AL03066,"COMER, BRAXTON BRAGG II",O,2,REP,804344,0,804342,0,0,0,379116,190600,180000,378989,0,0,53627,AL,3,,R,L,,0,1000,0,12/31/1996,200,0
H6AL03090,"HAGANS, RICK",O,2,REP,11198,0,10997,0,0,200,147,1500,600,0,0,2513,8501,AL,3,,L,,,0,250,0,9/30/1996,200,0
H2AL02034,"CAMP, BILLY JOE",O,1,DEM,410756,0,398884,0,0,819,0,210300,20000,5250,0,157550,151240,AL,4,,R,L,,0,25000,3000,12/31/1996,0,0
H6AL04023,"BEVILL, TOM",I,1,DEM,107174,0,217886,0,415460,304747,0,0,0,0,0,0,10700,AL,4,,,,,,48500,0,12/31/1996,0,1000
H6AL04072,"HAWK, HOWARD GRIFFITH",O,1,DEM,110650,0,109363,0,0,1286,0,16165,0,13000,0,3165,80330,AL,4,,L,,,0,13850,200,12/31/1996,600,0
H6AL04106,"WILSON, ROBERT T JR",O,1,DEM,1023914,0,1023515,0,0,395,0,543494,0,270791,0,272702,262024,AL,4,,R,W,L,48,190950,27336,12/31/1996,0,250
H6AL04122,"HESTER, JERRY",O,1,DEM,39544,0,39545,0,0,0,6758,2500,0,2499,0,0,28835,AL,4,,L,,,0,1450,0,11/8/1996,0,0
H6AL04056,"GUESS, BARRY MACKLIN",O,2,REP,36248,0,35715,0,0,462,0,8130,0,0,0,8130,27935,AL,4,,L,,,0,0,0,12/31/1996,0,0
H6AL04064,"BRANHAM, JOSEPH RONALD",O,2,REP,15313,0,15313,0,0,0,14913,0,0,0,0,0,400,AL,4,,L,,,0,0,0,6/4/1996,0,0
H6AL04080,"MOSELEY, MILLEDGE COLEMAN ""MICKEY"" III",O,2,REP,20796,0,20795,0,0,0,100,0,0,0,0,0,20395,AL,4,,L,,,0,0,0,7/14/1996,0,0
H6AL04098,"ADERHOLT, ROBERT BROWN",O,2,REP,779046,0,763117,0,0,15927,695,146500,0,19700,0,126800,434945,AL,4,,W,,W,50,176566,20000,12/31/1996,5375,455
H6AL04114,"RICH, KERRY",O,2,REP,58020,0,58018,0,0,0,21000,6000,0,0,0,6106,25658,AL,4,,L,,,0,5000,0,8/3/1996,100,0
H6AL14014,"DAVIDSON, CHARLES OWEN",O,2,REP,48200,0,47796,0,0,402,3000,0,0,0,0,0,37700,AL,4,,L,,,0,7500,0,6/30/1996,3000,0
H0AL05049,"CRAMER, ROBERT E ""BUD"" JR",I,1,DEM,1009217,104,1006445,104,7885,10653,0,25000,0,10174,0,32864,524914,AL,5,,W,,W,56,420570,33910,12/31/1996,7795,0
H6AL05038,"FLIPPO, RONNIE G",C,1,DEM,140917,0,26174,0,442288,557031,0,0,0,0,0,0,0,AL,5,,,,,,0,0,12/31/1996,0,0
H4AL05025,"PARKER, WAYNE JR",,2,REP,882970,0,886648,0,6549,2870,0,2000,0,2000,2000,0,818975,AL,5,,W,,L,42,20100,20000,12/31/1996,17559,500
H4AL05033,"MCINNISH, HUGH",,2,REP,64002,0,61707,0,1060,3354,0,0,0,0,0,15493,58833,AL,5,,L,,,0,5000,0,12/31/1996,1400,0
H6AL05178,"BURTON, CHARLES HERBERT",,2,REP,10170,0,9345,0,0,824,0,800,1000,0,1000,1860,8370,AL,5,,L,,,0,0,0,12/31/1996,0,0
H6AL06085,"BATES, MARY LYNN DOVITH",,1,DEM,37978,0,36522,0,0,1455,1008,0,0,0,0,0,19746,AL,6,,W,,L,27,7350,4157,12/31/1996,0,0
H2AL06035,"BACHUS, SPENCER T III",I,2,REP,466986,0,511226,0,145719,101477,0,0,0,0,0,0,256568,AL,6,,W,,W,71,191426,5153,12/31/1996,0,0
H2AL06043,"CONNORS, MARTIN J (MARTY) III",,2,REP,2000,0,2000,0,0,0,0,0,0,2000,0,31333,0,AL,6,,,,,,2000,0,12/31/1996,0,0
H6AL06093,"HARRIS, T THOMAS FRANKLIN JR",,3,LIB,0,0,0,0,0,0,0,0,0,0,0,0,0,AL,6,,W,,L,1,0,0,12/31/1996,0,0
H2AL07025,"SANDERS, HENRY",C,1,DEM,101133,0,101133,0,2446,2446,0,101133,0,84171,0,130881,0,AL,7,,,,,,0,0,12/31/1996,0,0
H2AL07041,"HILLIARD, EARL FREDERICK",I,1,DEM,254348,0,255879,0,4110,9280,0,21202,0,21832,50,42616,44845,AL,7,,W,,W,71,182600,1850,12/31/1996,0,0
H0AL07052,"BARKER, MICHAEL DEAN",,2,REP,0,0,0,0,0,0,0,0,0,0,0,26257,0,AL,7,,,,,,0,0,12/31/1995,0,0
H2AL07074,"JONES, KERVIN",,2,REP,10194,0,10193,0,0,0,0,0,200,0,200,0,9994,AL,7,,L,,,0,0,0,7/1/1996,0,0
H6AL07125,"POWELL, JOSEPH EDWARD",,2,REP,224413,0,224029,0,0,382,23202,38387,0,0,0,66614,147074,AL,7,,R,W,L,27,6300,7000,12/31/1996,250,300
H6AL07133,"BETHUNE, MILTON R",,2,REP,26375,0,27120,0,0,28,0,16300,9500,0,2500,28300,4045,AL,7,,L,,,0,0,0,12/31/1996,0,0
H6AL07141,"WALKER, CLIFF",,2,REP,31518,0,30221,0,0,1278,2000,0,0,0,0,0,15926,AL,7,,R,L,,0,13500,0,1/31/1997,0,0
H0AR01018,"GIBSON, MICHAEL LEE",,1,DEM,69321,0,69321,0,777,777,69321,0,0,40000,0,133500,0,AR,1,,,,,,0,0,12/31/1996,0,0
H2AR01022,"LINCOLN, BLANCHE LAMBERT",I,1,DEM,189808,0,163607,0,82219,108420,0,0,0,0,0,0,41207,AR,1,,,,,,132975,200,12/31/1996,8607,24500
H6AR01064,"SMITH, KIRBY JOE",O,1,DEM,54166,0,54166,0,0,0,0,11141,308,11141,308,0,20292,AR,1,,L,,,0,22075,350,5/31/1996,0,625
H6AR01072,"BERRY, ROBERT MARION",O,1,DEM,1030202,0,1067887,0,0,2430,0,122147,0,25075,0,99192,546557,AR,1,,R,W,W,53,336235,12125,12/31/1996,5189,1033
H6AR01080,"DONALDSON, THOMAS F JR",O,1,DEM,121932,0,120849,0,0,1082,900,10650,0,650,0,19589,108217,AR,1,,R,L,,0,2000,150,12/31/1996,0,0
H4AR01036,"DUPWE, WARREN E",O,2,REP,574667,0,574846,0,753,573,3259,0,0,0,0,0,419033,AR,1,,W,,L,44,122835,28825,12/31/1996,3249,1000
H6AR02138,"EDWARDS, JOHN CHARLES",O,1,DEM,125602,0,125599,0,0,0,6650,0,0,0,0,0,114302,AR,2,,L,,,0,4250,250,12/31/1996,1620,0
H6AR02146,"STODOLA, MARK",O,1,DEM,387662,100,385764,100,0,1897,0,0,50000,0,35000,15000,284236,AR,2,,R,L,,0,51450,250,12/31/1996,3353,250
H6AR02161,"SPARKS, BARTON C",O,1,DEM,6757,0,6684,0,0,73,0,500,0,400,0,0,6175,AR,2,,,,,,0,0,12/1/1995,100,0
H6AR02203,"SNYDER, VICTOR FREDERICK",O,1,DEM,799317,0,798145,0,0,1170,0,0,0,0,0,12393,564061,AR,2,,R,W,W,52,221755,13375,12/31/1996,121,0
H6AR04019,"THORNTON, RAY",I,1,DEM,45134,0,98375,0,53263,22,0,0,0,0,0,0,7450,AR,2,,,,,,34250,500,12/31/1996,0,0
H0AR02065,"KEET, JAMES HOLLAND III ""JIM KEET""",C,2,REP,0,0,32,0,930,898,0,0,0,0,0,74464,0,AR,2,,,,,,0,0,12/31/1996,0,0
H4AR02109,"POWELL, WILLIAM E",O,2,REP,14939,0,17595,0,2995,339,0,0,0,0,0,0,14832,AR,2,,R,L,,0,0,0,5/31/1996,0,0
H6AR02153,"KLOTE, JAMES DENVER",O,2,REP,54731,0,54680,0,0,50,0,0,0,0,0,7041,54665,AR,2,,L,,,0,0,0,7/15/1996,1000,0
H6AR02179,"CUMMINS, H E ""BUD""",O,2,REP,731094,0,730699,0,0,391,4280,55000,0,30000,0,25000,543561,AR,2,,R,W,L,48,107050,21202,12/31/1996,0,0
H6AR02187,"MELTON, DONALD RAY",O,2,REP,16813,0,16812,0,0,0,5363,0,0,0,0,0,11230,AR,2,,L,,,0,0,0,6/30/1996,0,0
H6AR02195,"COON, KENNETH L SR",O,2,REP,62126,0,67031,0,0,0,4905,15000,0,15000,0,0,47126,AR,2,,L,,,0,0,0,12/31/1996,100,0
H2AR03085,"NELMS, DON",C,1,DEM,1561,0,1561,0,0,0,0,0,0,1561,0,211790,0,AR,3,,,,,,0,0,12/31/1996,0,0
H4AR03016,"SEITZ, BERTA LENA",,1,DEM,510,0,2765,0,2254,0,0,0,0,2613,0,0,0,AR,3,,,,,,0,0,6/30/1995,0,0
H6AR03045,"DAVIS, BOYCE RAY",O,1,DEM,62994,2500,62401,0,0,592,0,8022,0,0,0,4013,41022,AR,3,,L,,,0,4549,6900,12/31/1996,0,0
H6AR03060,"HENRY, ANN",O,1,DEM,466533,0,441734,0,0,24796,0,130000,0,0,0,130000,259141,AR,3,,w,,L,42,61250,16075,12/31/1996,1650,0
H0AR03014,"IVY, DANNY CHRIS",O,2,REP,12800,0,12781,0,0,18,12800,0,0,0,0,0,0,AR,3,,,,,,0,0,12/31/1996,0,0
H2AR03069,"HUTCHINSON, Y TIM",I,2,REP,217964,0,261191,175000,43525,295,0,0,0,0,0,0,103110,AR,3,,,,,,105614,3948,12/31/1996,0,0
H6AR03011,"HUTCHINSON, WILLIAM ASA",O,2,REP,373369,0,366628,0,0,1868,0,15000,0,15000,0,0,229811,AR,3,,W,,W,56,109973,18179,12/31/1996,500,0
H6AR03052,"BROWN, JOHN E III",O,2,REP,7286,0,7286,0,0,0,0,0,0,0,0,0,7286,AR,3,,,,,,0,0,10/15/1996,0,0
H6AR03078,"HUFFMAN, TONY JOE",O,3,REF,7176,0,6992,0,0,183,0,0,0,0,0,0,7176,AR,3,,W,,L,2,0,0,10/24/1996,0,0
H4AR04022,"BRADFORD, JAY T",,1,DEM,31842,0,32312,0,2080,1610,12189,0,0,14345,0,23652,13949,AR,4,,,,,,0,0,12/31/1996,600,200
H6AR04043,"COPLEY, STEPHEN JEAN",,1,DEM,34781,0,34785,0,0,4,14146,0,0,0,0,3626,9135,AR,4,,,,,,11000,0,12/31/1996,0,0
H2AR04067,"DICKEY, JAY W JR",I,2,REP,656708,0,452572,0,3557,207692,0,0,0,0,0,0,634473,AR,4,,W,,W,64,0,9392,12/31/1996,7629,0
H0AS00018,"FALEOMAVAEGA, ENI F H",I,1,DEM,70748,0,65792,0,1667,6621,0,4918,1145,1431,145,22625,33035,AS,0,,W,,W,50,28500,3150,12/31/1996,3450,0
H4AS00036,"COLEMAN, AUMUA AMATA",,2,REP,18617,0,24535,0,5984,165,2000,0,0,0,0,923,15470,AS,0,,,,L,24,0,1147,12/31/1996,0,0
H2AZ01099,"COPPERSMITH, SAMUEL G",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,30000,0,AZ,1,,,,,,0,0,12/31/1996,0,0
H4AZ01046,"BLANCHARD, CHUCK",C,1,DEM,70,0,16168,0,27632,11527,0,0,0,15000,0,15000,0,AZ,1,,,,,,0,0,12/31/1996,0,0
H6AZ01116,"COX, JOHN",,1,DEM,13295,0,10857,0,0,2436,0,0,700,0,700,0,4995,AZ,1,,,,,,7600,0,12/31/1996,0,0
H2AZ01123,"BARTLETT, TRACE A",,2,REP,0,0,0,0,0,0,0,0,0,0,0,308,0,AZ,1,,,,,,0,0,7/31/1995,0,0
H4AZ01020,"RAWLES, LINDA",C,2,REP,9780,0,9709,0,29,100,0,0,0,9680,0,15712,9780,AZ,1,,,,,,0,0,12/31/1996,0,0
H4AZ01038,"SALMON, MATTHEW JAMES",I,2,REP,494855,3473,456089,22000,30601,69365,0,0,0,0,0,0,263059,AZ,1,,W,,W,100,223137,163,12/31/1996,1315,570
H4AZ01053,"HERMON, BEVERLY ELAINE",C,2,REP,1750,0,1843,0,178,84,740,0,0,0,0,38911,1010,AZ,1,,,,,,0,0,6/30/1995,0,0
H4AZ01061,"SMITH, SUSAN BITTER",C,2,REP,0,0,46,0,1263,1217,0,0,0,0,0,10885,0,AZ,1,,,,,,0,0,12/31/1996,0,0
H6AZ01108,"RHODES, JOHN JACOB III",C,2,REP,25000,0,27267,0,2267,0,25000,0,0,25000,0,0,0,AZ,1,,,,,,0,0,6/7/1995,0,0
H2AZ02055,"PASTOR, EDWARD LOPEZ",I,1,DEM,486368,0,405526,0,52628,133468,0,0,0,0,0,19247,215052,AZ,2,,W,,W,65,242425,5350,12/31/1996,0,0
H6AZ02114,"FLOREZ, VIDA ZOE",,2,REP,49412,0,37873,0,0,503,8376,6950,0,0,0,2550,33029,AZ,2,,L,,,0,1055,0,12/31/1996,0,0
H6AZ02130,"BUSTER, JIM",,2,REP,106858,0,104287,0,0,2568,4240,0,0,0,0,0,82943,AZ,2,,W,,L,31,19675,0,12/31/1996,300,0
H6AZ03138,"SCHNEIDER, ALEXANDER G SR",,1,DEM,31287,0,23567,0,0,1148,0,12935,0,0,0,9135,11782,AZ,3,,W,,L,34,6500,270,12/31/1996,0,0
H6AZ03112,"STUMP, BOB",I,2,REP,244389,0,234597,0,80712,90501,0,0,0,0,0,0,112885,AZ,3,,W,,W,66,124016,1000,12/31/1996,0,0
H4AZ03042,"TURNANSKY, STUART MICHAEL",,1,DEM,10062,0,9497,0,0,563,0,1000,0,0,267,15479,7962,AZ,4,,L,,,0,1100,0,12/31/1996,0,0
H4AZ04040,"CURE, CAROL",C,1,DEM,4174,0,4636,0,461,0,0,0,0,3380,0,0,100,AZ,4,,,,,,0,0,6/30/1996,0,0
H6AZ04151,"MILTON, MARIA ELENA",,1,DEM,116920,0,116003,0,0,916,0,598,0,0,0,178,111475,AZ,4,,W,,L,33,3300,0,12/31/1996,469,0
H4AZ04016,"SHADEGG, JOHN BARDEN",I,2,REP,504330,0,512249,0,12423,4504,450,0,0,13000,0,10314,312713,AZ,4,,W,,W,67,185302,245,12/31/1996,2825,0
H4AZ04024,"FRANKS, TRENT",C,2,REP,5700,0,5836,0,136,0,0,200,0,0,0,0,0,AZ,4,,,,,,0,0,6/30/1995,0,0
H4AZ04057,"BRUNER, JAMES D",C,2,REP,25985,0,27090,0,1105,0,0,0,0,25163,0,69936,25185,AZ,4,,,,,,800,0,6/30/1995,0,0
H6AZ04110,"KYL, JON L",C,2,REP,0,0,2279,2259,2279,0,0,0,0,0,0,0,0,AZ,4,,,,,,0,0,12/19/1995,0,0
H6AZ04144,"SILVER, ROBIN DEREK MD",,2,REP,90023,0,89485,0,0,528,34286,0,0,0,0,0,52737,AZ,4,,L,,,0,0,5500,12/31/1996,0,0
H4AZ05021,"AUERBACH, GARY",,1,DEM,1763,0,2368,0,605,0,398,739,0,739,0,0,625,AZ,5,,,,,,0,0,3/31/1995,0,0
H2AZ02014,"KOLBE, JAMES THOMAS",I,2,REP,420771,0,415550,0,40033,45254,0,0,0,0,0,0,238434,AZ,5,,W,,W,69,165775,1999,12/31/1996,100,0
H2AZ03020,"ENGLISH, KARAN",C,1,DEM,4590,0,19283,0,14693,0,200,0,0,0,0,0,1450,AZ,6,,,,,,0,0,6/30/1996,0,0
H2AZ06056,"STEPHENS, ALAN J",C,1,DEM,0,0,0,0,185,185,0,0,0,0,0,16049,0,AZ,6,,,,,,0,0,12/31/1996,0,0
H6AZ06016,"OWENS, STEVE",,1,DEM,801552,0,762046,0,0,39505,1708,0,0,0,0,0,522454,AZ,6,,W,,L,47,267644,4350,12/31/1996,0,0
H2AZ06031,"WEAD, ROY DOUGLAS",C,2,REP,23409,0,3000,0,343,20754,0,0,0,3000,0,97133,23409,AZ,6,,,,,,0,0,12/31/1996,0,0
H2AZ06049,"MEYER, MICHAEL F",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,12559,0,AZ,6,,,,,,0,0,12/31/1996,0,0
H4AZ06052,"HAYWORTH, J D",I,2,REP,1511381,0,1499755,0,10887,22513,0,0,1000,0,1000,8644,861626,AZ,6,,W,,W,47,611958,22002,12/31/1996,36579,0
H4AZ06060,"HUSK, GARY ANTHONY",,2,REP,323,0,917,0,593,0,0,0,0,720,0,11050,0,AZ,6,,,,,,0,0,12/31/1995,0,0
H2CA01011,"BOSCO, DOUG",C,1,DEM,0,0,0,0,1600,1600,0,0,0,0,0,73917,0,CA,1,,,,,,0,0,12/31/1996,0,0
H2CA01060,"HAMBURG, DAN",C,1,DEM,10180,0,12308,0,2128,0,0,0,0,0,7195,7440,7362,CA,1,,,,,,2500,0,12/31/1996,0,0
H6CA01103,"ALIOTO, MICHELA A",C,1,DEM,1468053,0,1427997,0,0,40054,0,499207,0,0,0,505810,666299,CA,1,,W,,L,44,293943,5351,12/31/1996,1120,0
H6CA01111,"MARVIN, MONICA WOLF",,1,DEM,337650,0,337649,0,0,0,24610,0,0,0,0,0,272028,CA,1,,L,,,0,39561,1450,6/30/1996,0,0
H6CA01129,"BURTON, WILLIAM",,1,DEM,13972,0,10837,0,0,3285,2877,4500,0,0,0,5813,6745,CA,1,,L,,,0,0,0,6/30/1996,0,0
H8CA05050,"SILVER, CAROL RUTH",C,1,DEM,87143,0,86363,0,0,778,750,59865,1000,25000,0,35866,24527,CA,1,,L,,,0,0,1000,12/31/1996,1500,0
H0CA01064,"RIGGS, FRANK DUNCAN",I,2,REP,1388458,0,1390399,0,2495,554,0,0,2000,41261,3000,3243,823052,CA,1,,W,,W,49,502310,50826,12/31/1996,0,0
H2CA02050,"FREEDMAN, ELLIOT ROY",,1,DEM,0,0,1006,0,1006,0,0,0,0,0,0,0,0,CA,2,,,,,,0,0,12/31/1995,0,0
H4CA02056,"JACOBS, MARY FLORENCE",,1,DEM,32,0,1432,0,1400,0,0,0,0,614,0,0,0,CA,2,,,,,,0,0,6/15/1995,0,0
H6CA02168,"BRADEN, ROBERTS AUSTIN",,1,DEM,166438,0,161918,0,0,4519,49441,70213,0,753,0,69460,29562,CA,2,,W,,L,34,9000,5396,12/31/1996,107,0
H4CA02064,"KIDD, DEVVY",,2,REP,2180,0,6433,0,0,0,0,0,0,0,0,0,2180,CA,2,,L,,,0,0,0,4/2/1996,0,0
H6CA02010,"HERGER, WALTER WILLIAM (WALLY) JR",I,2,REP,743383,0,536724,0,271092,477749,0,0,0,0,0,0,355469,CA,2,,W,,W,61,341801,510,12/31/1996,3850,0
H8CA04053,"FAZIO, VICTOR H",I,1,DEM,2412373,0,2320330,0,67278,159321,0,0,0,0,0,1998,1014510,CA,3,,W,,W,54,1363328,1325,12/31/1996,6575,550
H4CA03021,"LEFEVER, TIMOTHY J",,2,REP,648599,0,644993,0,1949,5555,0,9000,10000,20200,10000,14938,512941,CA,3,,W,,L,41,106062,9497,12/31/1996,1316,0
H6CA03067,"SCHAUPP, CHARLES EUGENE",,2,REP,74196,0,73328,0,0,156,24818,0,0,0,0,0,49766,CA,3,,L,,,0,0,0,12/31/1996,0,0
H4CA04045,"HIRNING, KATHLEEN M",,1,DEM,199656,0,199179,0,2402,2536,5677,0,0,0,0,95825,123474,CA,4,,W,,L,36,65247,1400,12/31/1996,4620,980
H8CA14110,"MALBERG, PATRICIA",C,1,DEM,121,0,4083,0,3962,0,0,0,0,0,0,0,0,CA,4,,,,,,0,0,12/28/1996,0,0
H0CA14042,"DOOLITTLE, JOHN T",I,2,REP,717259,0,604778,0,16395,128974,0,0,0,0,0,6154,483973,CA,4,,W,,W,60,221400,0,12/31/1996,95,0
H8CA03014,"MATSUI, ROBERT T",I,1,DEM,663586,0,814857,0,296383,145113,0,0,0,0,0,11145,210261,CA,5,,W,,W,71,405373,0,12/31/1996,1300,0
H2CA00054,"DINSMORE, ROBERT SUNDERLAND",,2,REP,31968,0,32615,0,1750,120,0,27300,0,6506,0,87500,4405,CA,5,,W,,L,26,0,0,12/31/1996,0,0
H6CA05161,"STEIN, WILLIAM FRANCIS",,2,REP,18302,0,17793,0,0,505,6498,1000,0,500,0,3182,10063,CA,5,,L,,,0,500,0,12/31/1996,500,0
H2CA01045,"WOOLSEY, LYNN",I,1,DEM,632305,0,542131,0,8981,99155,0,0,0,2600,0,0,362920,CA,6,,W,,W,62,267975,400,12/31/1996,100,0
H2CA06101,"NATION, JOSEPH EDWARD",C,1,DEM,12586,0,12489,0,321,418,0,2800,0,8500,0,23394,9786,CA,6,,,,,,0,0,12/31/1996,0,0
H2CA06127,"RICE, DENIS T",C,1,DEM,121554,0,123949,0,2394,0,121532,0,0,0,123949,0,0,CA,6,,,,,,0,0,6/30/1995,0,0
H2CA06135,"STRAND, DAVID N",C,1,DEM,11750,0,12582,0,1115,282,5875,0,0,6547,0,40158,5875,CA,6,,,,,,0,0,12/31/1996,0,0
H2CA06168,"KOENIGSHOFER, ERIC JOSEF",C,1,DEM,65,0,366,0,110,-189,65,0,0,41500,0,20433,0,CA,6,,,,,,0,0,3/7/1995,0,0
H4CA06040,"HUGHES, DUANE CHARLES",,2,REP,294169,0,292181,0,2560,4546,0,500,0,8164,0,14518,276201,CA,6,,W,,L,34,8150,3213,12/31/1996,600,0
H4CA06065,"ROSANELLI, TOM",,2,REP,0,0,1788,0,1788,0,0,0,0,1788,0,0,0,CA,6,,,,,,0,0,1/31/1996,0,0
H4CA06073,"NUGENT, MICHAEL J",,2,REP,74966,0,76450,0,2529,1045,0,68500,0,0,0,286389,6005,CA,6,,,,,,0,0,12/31/1996,0,0
H6CA06169,"GARSTECKI, DAN",,2,REP,43007,0,42883,0,0,0,0,0,0,0,0,0,1485,CA,6,,L,,,0,0,40792,12/31/1996,0,0
H6CA07043,"MILLER, GEORGE",I,1,DEM,332333,0,434745,0,319482,217068,0,0,0,0,0,0,147729,CA,7,,W,,W,72,148800,300,12/31/1996,1350,0
H4CA07048,"REECE, NORMAN H",,2,REP,38812,0,40284,0,3974,2500,7721,10000,0,7500,0,10000,20044,CA,7,,W,,L,22,400,843,12/31/1996,0,0
H8CA05035,"PELOSI, NANCY",I,1,DEM,458456,0,465863,0,79873,72465,0,0,0,0,0,0,296630,CA,8,,W,,W,85,152700,0,12/31/1996,1550,0
H4CA08053,"CHEUNG, ELSA C",,2,REP,1200,0,1403,0,203,0,450,0,0,450,0,0,600,CA,8,,,,,,0,0,6/30/1995,0,0
H6CA08041,"DELLUMS, RONALD V",I,1,DEM,428339,0,415090,0,10740,23985,0,0,0,0,0,0,294332,CA,9,,W,,W,77,122865,0,12/31/1996,2200,0
H6CA09056,"STEWART, RANDAL M",,1,DEM,68186,0,67874,0,0,310,1273,46527,0,5527,0,41000,18785,CA,9,,L,,,0,0,0,12/31/1996,250,0
