Candidate identification,Candidate name,Incumbent challenger status,Party code,Party affiliation,Total receipts,Transfers from authorized committees,Total disbursements,Transfers to authorized committees,Beginning cash,Ending cash,Contributions from candidate,Loans from candidate,Other loans,Candidate loan repayments,Other loan repayments,Debts owed by,Total individual contributions,Candidate state,Candidate district,Special election status,Primary election status,Runoff election status,General election status,General election percentage,Contributions from other political committees,Contributions from party committees,Coverage end date,Refunds to individuals,Refunds to committees
H0AL07052,"BARKER, MICHAEL DEAN",,2,REP,2321,0,3168,0,847,0,0,0,0,2324,0,26257,0,AL,7,,,,,,0,0,12/31/1992,0,0
H2AL07074,"JONES, KERVIN",O,2,REP,15356,0,15354,0,0,0,566,0,0,0,0,0,13214,AL,7,,R,W,L,17,75,1500,1/31/1993,0,0
H2AL07108,"LEWIS, JAMES DR",O,3,IND,58476,0,58470,0,0,0,0,45100,0,750,0,0,12676,AL,7,,,,L,6,700,0,12/31/1992,0,0
H0AR01018,"GIBSON, MICHAEL LEE",,1,DEM,344589,0,346394,0,101,777,237144,0,0,232507,102165,6000,107271,AR,1,,,,,,0,0,12/31/1992,0,0
H2AR01022,"LAMBERT, BLANCHE MEYERS",,1,DEM,439343,0,327098,0,0,112243,4000,0,0,0,0,0,247049,AR,1,,W,,W,70,176400,10050,12/31/1992,0,1000
H2AR01030,"HUNTER, SCOTT",,1,DEM,15970,0,15970,0,0,0,6936,0,0,0,0,0,9034,AR,1,,,,,,0,0,3/5/1992,9034,0
H6AR01023,"ALEXANDER, WILLIAM VOLLIE JR",I,1,DEM,466242,0,469787,0,4763,1219,0,0,0,72000,0,5054,207507,AR,1,,L,,,0,236466,18280,12/31/1992,2000,2650
H0AR01026,"HAYES, TERRY OWEN",,2,REP,38015,0,30571,0,0,7442,200,2300,0,2300,0,0,27635,AR,1,,W,,L,30,2500,5380,10/14/1992,0,0
H6AR04019,"THORNTON, RAY",I,1,DEM,303430,0,206328,0,18638,115739,0,0,0,30000,12683,0,153697,AR,2,,W,,W,74,141550,4600,12/31/1992,0,500
H0AR02065,"KEET, JAMES HOLLAND III ""JIM KEET""",C,2,REP,24218,0,30056,0,5950,113,0,1300,0,16200,0,90274,20869,AR,2,,,,,,1500,0,12/31/1992,500,0
H2AR02020,"SCOTT, DENNIS D",,2,REP,6354,0,6212,0,0,139,255,0,2500,0,0,2500,3095,AR,2,,W,,L,26,500,4,11/23/1992,0,0
H4AR02091,"ROBINSON, TOMMY FRANKLIN",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,AR,2,,,,,,0,0,9/26/1991,0,0
H0AR03014,"IVY, DANNY CHRIS",O,1,DEM,32276,0,32048,0,144,35,29507,0,0,0,0,0,2709,AR,3,,L,,,0,0,0,12/31/1992,0,0
H2AR03051,"HARRISON, BILL",O,1,DEM,106310,0,98912,0,0,7456,25000,53400,0,28400,0,25000,27566,AR,3,,L,,,0,0,0,12/31/1992,0,0
H2AR03085,"NELMS, DON",O,1,DEM,228095,0,228096,0,0,0,2788,210500,0,425,0,210074,11555,AR,3,,L,,,0,2600,0,12/31/1992,113,0
H2AR03119,"VANWINKLE, JOHN R",O,1,DEM,495863,0,489833,0,142,6170,258,51750,0,21075,0,30675,248039,AR,3,,W,,L,47,160362,24662,12/31/1992,699,0
H2AR03069,"HUTCHINSON, YOUNG TIM",O,2,REP,344017,0,339772,0,0,4246,0,0,0,0,0,0,239955,AR,3,,W,,W,50,93805,10220,12/31/1992,0,500
H2AR03077,"BARCLAY, RICHARD L",O,2,REP,215319,0,217393,0,0,-2096,1000,20000,0,20000,0,1350,156233,AR,3,,L,,,0,33256,0,12/31/1992,240,0
H2AR03127,"PENCE, E DRYDEN III",O,2,REP,168933,0,169916,0,2792,2146,0,101015,0,3552,0,40487,67028,AR,3,,L,,,0,500,0,6/30/1992,0,0
H6AR03029,"HAMMERSCHMIDT, JOHN PAUL",I,2,REP,68398,0,139453,0,500684,429628,0,0,0,0,0,0,1950,AR,3,,,,,,6500,143,12/31/1992,3450,5000
H2AR03135,"FORBES, RALPH PERRY",O,3,IND,9754,0,9746,0,10,18,4000,0,0,0,0,0,5754,AR,3,,,,L,3,0,0,12/31/1992,0,0
H2AR04034,"MCCUEN, WILLIAM JAMES",,1,DEM,373085,0,357911,0,0,15171,250,31298,0,32388,0,31298,152243,AR,4,,R,W,L,48,184150,2750,12/31/1992,2600,831
H2AR04042,"PAPPAS, PAT GUS",,1,DEM,23499,0,23499,0,0,0,0,0,0,0,0,0,23450,AR,4,,L,,,0,0,0,6/30/1992,0,0
H8AR04023,"ANTHONY, BERYL FRANKLIN JR",I,1,DEM,922833,0,1276838,0,364662,10659,0,0,0,0,0,0,253331,AR,4,,R,L,,0,597178,14500,12/31/1992,2090,3000
H2AR04067,"DICKEY, JAY WOODSON JR",,2,REP,412465,0,397841,0,0,14621,0,130500,0,6500,0,137797,234163,AR,4,,W,,W,52,250,25760,12/31/1992,0,0
H6AR04027,"KEELS, LAMAR",,2,REP,0,0,0,0,0,0,0,0,0,0,0,22225,0,AR,4,,,,,,0,0,12/31/1992,0,0
H0AS00018,"FALEOMAVAEGA, ENI F H",C,1,DEM,68954,0,74339,0,5940,556,834,211,0,2100,1490,15943,53145,AS,0,,,,,,12700,1150,11/30/1992,3450,0
H2AS00014,"FAALEVAO, TAUTAI AVIATA FANO",,2,REP,42991,0,47802,0,5000,188,11500,0,0,0,0,0,36491,AS,0,,,,,,0,0,11/30/1992,0,0
H4AS00028,"AMOEUALOGO SALANOA, SOLI",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,6936,0,AS,0,,,,,,0,0,12/31/1992,0,0
H0AS00042,"TAGO, ACE A",,3,IND,10280,0,8821,0,-450,1003,0,10000,0,0,0,0,100,AS,0,,,,,,0,0,6/30/1991,0,0
H0AS00067,"LUTU, AFOA MOEGA",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,AS,0,,,,,,0,0,12/31/1991,0,0
H2AS00030,"TUIKA, TUIKA",,3,UNK,11535,0,11535,0,0,0,3500,0,0,0,0,0,8035,AS,0,,,,,,0,0,12/31/1992,0,0
H2AZ01099,"COPPERSMITH, SAMUEL GEORGE",,1,DEM,248108,0,244633,0,0,3474,1019,30000,2000,0,0,39000,143253,AZ,1,,W,,W,51,66183,5150,12/31/1992,0,0
H0AZ01150,"WRZESINSKI, JOHN T",,2,REP,-1005,0,0,0,-1255,0,0,0,0,0,0,101694,-1005,AZ,1,,,,,,0,0,6/30/1991,0,0
H2AZ01040,"RUSSELL, RAY L",C,2,REP,39154,0,39154,0,0,0,0,39154,0,38396,0,110314,0,AZ,1,,,,,,0,0,12/31/1992,0,0
H2AZ01073,"BARNES, STANLY OSCAR JR",,2,REP,82513,8800,82314,8800,0,199,0,632,2000,631,2000,0,71810,AZ,1,,L,,,0,4040,0,12/31/1992,0,0
H2AZ01081,"LINCOLN, JOHN CRANDALL",,2,REP,16023,0,16022,0,0,0,9693,2500,0,2500,0,0,3830,AZ,1,,L,,,0,0,0,9/30/1992,100,0
H2AZ01123,"BARTLETT, TRACE A",,2,REP,6992,0,6984,0,0,6,1197,900,0,560,0,339,4875,AZ,1,,L,,,0,0,0,2/28/1993,0,0
H2AZ06023,"MUNDELL, WILLIAM A",C,2,REP,78258,0,76972,0,0,1283,2500,3000,0,3000,0,0,59081,AZ,1,,L,,,0,13550,0,12/31/1992,115,0
H6AZ01033,"SELLERS, DEAN K",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,149692,0,AZ,1,,,,,,0,0,12/31/1992,0,0
H6AZ01108,"RHODES, JOHN JACOB III",I,2,REP,456003,0,452348,0,9621,13274,0,0,0,0,0,0,210631,AZ,1,,W,,L,45,239680,2536,12/31/1992,0,0
H2AZ02048,"VOLGY, THOMAS JOHN",O,1,DEM,123488,0,112535,0,0,0,13241,12000,0,1045,0,0,97910,AZ,2,L,L,,,0,0,0,9/8/1992,0,0
H2AZ02055,"PASTOR, EDWARD L",I,1,DEM,982664,54000,949294,54500,0,33368,0,0,0,5000,0,0,548387,AZ,2,W,W,,W,66,356308,11400,12/31/1992,220,0
H2AZ02089,"YRUN, VIRGINIA L",O,1,DEM,203944,0,203844,0,0,99,0,5300,0,0,0,5300,166921,AZ,2,L,L,,,0,30393,0,12/31/1992,0,1500
H6AZ02049,"UDALL, MORRIS KING",I,1,DEM,2904,0,76654,0,73749,0,0,0,0,0,0,0,20,AZ,2,,,,,,0,0,12/31/1991,0,0
H0AZ02117,"RODRIGUEZ, ALBERT F",O,2,REP,5134,0,4171,0,0,863,0,616,0,0,0,616,4508,AZ,2,L,L,,,0,0,0,7/24/1991,0,0
H2AZ02071,"KAITES, JOHN PETER",O,2,REP,39328,0,39031,0,0,295,0,3900,0,575,0,19774,34112,AZ,2,L,L,,,0,730,0,12/31/1992,30,0
H2AZ02105,"CONNER, EARL PATRICK",O,2,REP,153466,0,153467,2166,0,0,499,0,0,0,0,0,108409,AZ,2,L,,,,0,18827,17850,6/30/1992,0,0
H2AZ02113,"GLASSER, ELLIOTT",O,2,REP,11654,0,11654,0,0,0,10274,0,0,0,0,0,1380,AZ,2,L,L,,,0,0,0,12/31/1991,0,0
H2AZ02121,"SHOOTER, DON M",C,2,REP,30011,0,28604,0,447,40,1153,0,0,0,0,0,29846,AZ,2,,W,,L,30,0,0,3/18/1993,0,0
H0AZ03222,"HARTSTONE, ROGER DAVID",,1,DEM,101976,0,99133,0,381,3222,0,0,0,0,0,0,17410,AZ,3,,W,,L,34,82800,350,12/31/1992,0,0
H6AZ03112,"STUMP, BOB",I,2,REP,233476,0,303208,0,113651,43638,0,0,0,0,0,0,79162,AZ,3,,W,,W,61,136092,5394,12/31/1992,0,350
H0AZ04451,"IVEY, MARK JR",,1,DEM,29,0,35,0,665,659,0,0,0,0,0,1495,29,AZ,4,,,,,,0,0,12/31/1992,0,0
H2AZ00018,"ZALER, ARNOLD",,1,DEM,50056,0,50055,0,0,0,0,36000,0,684,0,0,14056,AZ,4,,,,,,0,0,6/30/1992,0,0
H6AZ04060,"DAVIS, PHILIP RICHARD",C,1,DEM,0,0,115,0,902,785,0,0,0,0,0,18333,0,AZ,4,,,,,,0,0,12/31/1992,0,0
H6AZ04110,"KYL, JON L",I,2,REP,616410,0,458358,0,335702,493753,355,256,0,256,0,2958,403551,AZ,4,,W,,W,59,163168,1257,12/31/1992,3246,350
H2AZ04077,"COLLINGS, DEBORAH S (DEBBIE)",,3,IND,18356,0,14744,0,0,3611,3776,4000,0,0,0,4000,10580,AZ,4,,,,L,10,0,0,11/23/1992,0,0
H2AZ04051,"MCDERMOTT, TIMOTHY P",,3,LIB,45,0,35,0,0,10,0,0,0,0,0,0,0,AZ,4,,W,,L,4,0,0,8/19/1992,0,0
H2AZ04036,"BROWN, JACK E",,3,,0,0,0,0,0,0,0,0,0,0,0,47135,0,AZ,4,,,,,,0,0,12/31/1992,0,0
H2AZ05058,"TOEVS, JIM",,1,DEM,75706,0,75589,0,0,116,0,22146,0,9500,0,20291,42060,AZ,5,,W,,L,30,11500,0,12/31/1992,50,0
H2AZ02014,"KOLBE, JAMES T",I,2,REP,409883,0,469053,0,81087,21918,0,0,0,0,0,3404,248369,AZ,5,,W,,W,67,143400,7225,12/31/1992,0,0
H2AZ05066,"BEEHLER, MICHAEL E",,2,REP,49506,0,49507,0,0,0,0,5400,0,61,0,5338,42122,AZ,5,,L,,,0,1000,0,12/31/1992,10,0
H8AZ05014,"WEBER, WALTER ULRICH",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,AZ,5,,,,,,0,0,12/31/1991,0,0
H4AZ02010,"SWEENEY, JOSEPH D",C,3,UNK,800,0,800,0,0,0,550,0,0,0,0,0,250,AZ,5,,L,,,0,0,0,12/31/1992,0,0
H2AZ03020,"ENGLISH, KARAN L",O,1,DEM,398872,4619,395634,4619,0,3238,242,35500,1000,2000,0,86300,221882,AZ,6,,W,,W,53,135087,0,12/31/1992,0,0
H2AZ06056,"STEPHENS, ALAN J",O,1,DEM,139004,0,138685,0,0,418,2000,2086,30,0,0,17887,90542,AZ,6,,L,,,0,42700,975,12/31/1992,100,0
H2AZ06080,"HALE, ALBERT A",O,1,DEM,4766,0,4766,0,0,0,1352,0,0,0,0,1807,3413,AZ,6,,L,,,0,0,0,12/31/1992,0,0
H2AZ06015,"FREESTONE, THOMAS LAWRENCE",O,2,REP,19370,0,16809,0,0,2559,0,0,0,0,0,0,18870,AZ,6,,,,,,500,0,6/30/1992,0,0
H2AZ06031,"WEAD, ROY DOUGLAS",O,2,REP,669568,0,667960,0,0,1608,360,122270,0,13000,0,133904,494069,AZ,6,,W,,L,41,43795,5000,12/31/1992,1100,0
H2AZ06049,"MEYER, MICHAEL F",O,2,REP,104470,0,104375,0,0,96,4800,0,0,0,0,0,96492,AZ,6,,L,,,0,2100,0,12/31/1992,0,0
H2AZ06064,"MACDONNELL, PHILIP JOSEPH",O,2,REP,141660,0,140237,0,0,1423,1465,35000,0,0,0,37000,82804,AZ,6,,L,,,0,20500,0,12/31/1992,129,0
H2AZ06098,"STANNARD, SARAH SKIDMORE",O,3,IND,5830,0,5875,0,0,31,4820,0,0,0,0,0,1010,AZ,6,,,,L,6,0,0,12/31/1992,0,0
H2CA01011,"BOSCO, DOUGLAS H",C,1,DEM,10869,0,11700,0,832,0,0,3000,0,263,0,22117,1100,CA,1,,,,,,5700,0,12/31/1992,0,0
H2CA01060,"HAMBURG, DANIEL EUGENE",,1,DEM,652592,0,647532,0,0,5057,0,10000,15250,10000,11263,103176,406675,CA,1,,W,,W,48,185507,5000,12/31/1992,1254,0
H0CA01064,"RIGGS, FRANK DUNCAN",I,2,REP,729819,0,716401,0,-585,12821,0,0,0,55181,0,102227,479838,CA,1,,W,,L,45,218125,30409,12/31/1992,3271,1500
H0CA01072,"STOEN, TIMOTHY OLIVER",,2,REP,98,0,530,0,432,0,0,98,0,0,0,5436,0,CA,1,,,,,,0,0,12/31/1992,0,0
H0CA01080,"COMINGORE, DARLENE G",,3,PAF,370,0,452,0,81,0,163,0,0,0,353,0,207,CA,1,,,,,,0,0,6/30/1991,0,0
H2CA01078,"BALDWIN, PHIL",,3,UNK,11912,0,11380,0,0,531,3010,1978,0,0,0,3679,6695,CA,1,,W,,L,4,0,0,12/31/1992,0,0
H2CA02050,"FREEDMAN, ELLIOT ROY",,1,DEM,6982,0,4947,0,0,2035,100,0,0,0,0,0,5785,CA,2,,W,,L,28,0,1077,12/31/1992,0,0
H2CA02043,"KUNELIS, STEVEN MICHAEL",,2,REP,6500,0,6704,0,400,0,1650,4500,0,4534,0,0,350,CA,2,,L,,,0,0,0,6/2/1992,0,0
H6CA02010,"HERGER, WALTER WILLIAM (WALLY) JR",I,2,REP,615832,0,465895,0,114862,225763,0,0,0,0,0,0,357593,CA,2,,W,,W,65,227689,901,12/31/1992,200,6000
H6CA02150,"KIRKPATRICK, HOWARD DELANE",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,21794,0,CA,2,,,,,,0,0,12/31/1992,0,0
H6CA02143,"PENDERY, HARRY H",,3,LIB,5900,0,5900,0,900,0,0,5000,0,0,0,0,900,CA,2,,W,,L,7,0,0,12/29/1992,0,0
H2CA03025,"CONNELLY, LLOYD GEORGE",,1,DEM,41371,21378,62750,21378,21378,0,0,0,0,0,0,0,19231,CA,3,,,,,,640,0,9/16/1991,640,500
H8CA04053,"FAZIO, VICTOR H",I,1,DEM,1993452,0,1906584,0,194935,281802,0,0,0,0,0,11075,786428,CA,3,,W,,W,51,1148438,1425,12/31/1992,9310,500
H2CA03041,"RICHARDSON, HUBERT L",,2,REP,856853,0,853730,0,0,3120,0,23338,0,12200,0,36335,728478,CA,3,,W,,L,40,76661,17500,12/31/1992,1050,0
H6CA03018,"LANDOWSKI, LOWELL PATRICK",,2,REP,0,0,67,0,50,2,0,0,0,0,0,0,20,CA,3,,,,,,0,0,12/31/1992,0,0
H8CA14110,"MALBERG, PATRICIA",C,1,DEM,385906,0,376190,0,3592,13307,0,1000,0,1000,0,0,255258,CA,4,,W,,L,46,121357,12358,12/31/1992,0,0
H0CA04050,"BAUGHMAN, MARK",,2,REP,12651,0,13047,0,395,0,10254,0,0,0,0,2826,0,CA,4,,,,,,272,0,12/31/1992,0,0
H0CA14042,"DOOLITTLE, JOHN T",I,2,REP,610104,0,622071,0,12142,217,0,0,0,0,0,28132,345851,CA,4,,W,,W,50,249095,5159,12/31/1992,125,0
H8CA03014,"MATSUI, ROBERT T",I,1,DEM,656875,8083,1421123,437448,1148773,384523,0,0,0,0,0,741,178035,CA,5,,W,,W,69,365100,849,12/31/1992,7825,0
H0CA05032,"NICHOLS, ALAN H",,2,REP,6978,0,4621,0,-909,1446,0,2911,0,0,0,80451,4067,CA,5,,,,,,0,0,12/31/1992,0,0
H2CA00054,"DINSMORE, ROBERT S",,2,REP,29768,0,31461,0,0,-1685,0,8321,2000,7311,1936,0,18479,CA,5,,W,,L,25,16,1025,12/11/1992,0,0
H2CA03033,"BERGERON, JAN LOUIS",,3,UNK,4092,0,3549,0,0,524,3636,0,0,0,0,0,142,CA,5,,,,L,0,0,0,9/30/1992,0,0
H2CA05038,"HARTER, TIAN",,3,UNK,4771,0,4730,0,0,40,3070,0,0,0,0,0,1325,CA,5,,W,,L,2,375,0,12/31/1992,0,0
H2CA01045,"WOOLSEY, LYNN",O,1,DEM,528681,0,526567,0,0,3112,9500,24300,2552,5500,37604,86700,301081,CA,6,,W,,W,66,187592,5200,12/31/1992,741,0
H2CA06028,"BOXER, BARBARA",I,1,DEM,78625,5000,577973,534390,499349,0,0,0,0,0,0,0,73008,CA,6,,,,,,617,0,10/31/1991,0,0
H2CA06036,"RENNE, LOUISE",O,1,DEM,273113,11934,273268,11934,156,0,0,95000,0,107091,0,0,157054,CA,6,,,,,,9125,0,4/8/1992,3585,500
H2CA06101,"NATION, JOSEPH EDWARD",O,1,DEM,132519,0,132197,0,0,321,5390,44572,13811,25394,3974,34938,66092,CA,6,,L,,,0,1500,0,12/31/1992,0,0
H2CA06119,"SPOTSWOOD, RICHARD D",O,1,DEM,110580,0,110581,0,0,0,25155,25500,0,53204,0,0,57371,CA,6,,,,,,1750,0,3/31/1992,0,0
H2CA06127,"RICE, DENIS T",O,1,DEM,336184,0,333864,0,0,2321,989,110028,0,605,0,126310,217502,CA,6,,L,,,0,2270,450,12/31/1992,14239,0
H2CA06135,"STRAND, DAVID N",O,1,DEM,190833,0,190819,0,0,15,1504,55712,0,0,0,55712,131350,CA,6,,L,,,0,1000,250,12/31/1992,525,0
H2CA06143,"JOHNSTON, JOHN BENNETT III",O,1,DEM,655718,0,654243,0,0,1474,0,10000,0,10000,0,0,424288,CA,6,,L,,,0,219115,0,12/31/1992,15300,14300
H2CA06168,"KOENIGSHOFER, ERIC JOSEF",O,1,DEM,154003,0,153972,0,0,41,953,54500,0,0,0,65724,76363,CA,6,,L,,,0,215,0,12/31/1992,0,0
H2CA06184,"NEVENIC, ANNA",O,1,DEM,35299,0,12450,0,0,22848,0,33200,0,1500,0,31700,2099,CA,6,,L,,,0,0,0,6/3/1992,0,0
H2CA06150,"FILANTE, WILLIAM J MD",O,2,REP,437590,0,436752,0,0,837,0,0,0,0,0,0,308337,CA,6,,W,,L,34,120606,300,12/31/1992,8958,377
H2CA06176,"COYLE, DEREK",O,2,REP,40126,0,40577,0,0,153,22686,10245,0,0,0,0,7196,CA,6,,L,,,0,0,0,9/30/1992,0,0
H2CA06192,"HEATER, CLAUDE LEWIS",O,2,REP,49403,0,49353,0,0,50,47541,0,0,0,0,0,2771,CA,6,,L,,,0,0,0,9/30/1992,0,0
H4CA06016,"BINDERUP, DOUGLAS FREDRICK",,2,REP,0,0,0,0,262,262,0,0,0,0,0,21458,0,CA,6,,,,,,0,0,12/31/1992,0,0
